element_id,kit_id,order_id,item_name,build_code
591542,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591542,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591543,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591543,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591544,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591544,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591545,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591545,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591546,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591546,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591548,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591548,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591549,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591549,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591550,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591550,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591551,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591551,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591553,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
591553,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
623957,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
623957,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624038,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624038,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624107,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624107,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624304,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624304,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624371,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624371,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624492,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624492,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624539,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624539,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624760,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624760,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624849,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624849,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
624938,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
624938,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
625295,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
625295,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
625298,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
625298,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
625307,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
625307,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
625308,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
625308,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
625595,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
625595,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
633719,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
633719,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
633768,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
633768,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
635246,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
635246,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
638123,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_001
638123,CONC_400CF_TRUCK_ASSEMBLY_20291109,PO-000001,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L -1 | FOOTINGS_FORM_REBAR_POUR_L_NEG_1_TRUCK_002
591535,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L 0 | FOOTINGS_FORM_REBAR_POUR_L_0_TRUCK_001
591536,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L 0 | FOOTINGS_FORM_REBAR_POUR_L_0_TRUCK_001
591537,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L 0 | FOOTINGS_FORM_REBAR_POUR_L_0_TRUCK_001
591538,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L 0 | FOOTINGS_FORM_REBAR_POUR_L_0_TRUCK_001
594845,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | L 0 | FOOTINGS_FORM_REBAR_POUR_L_0_TRUCK_001
617799,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Basement Retaining Walls Concrete | L -1 | BASEMENT_RETAINING_WALLS_L_NEG_1_TRUCK_001
617799,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Basement Retaining Walls Concrete | L -1 | BASEMENT_RETAINING_WALLS_L_NEG_1_TRUCK_002
618153,CONC_400CF_TRUCK_ASSEMBLY_20291112,PO-000002,Concrete Truck Load - 400 CF,Footings - Form/Rebar/Pour Concrete | Unassigned | FOOTINGS_FORM_REBAR_POUR_UNASSIGNED_TRUCK_001
591738,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591738,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591738,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591738,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591738,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591739,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591739,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591739,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591739,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591739,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591740,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591740,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591740,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591740,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591740,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591741,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591741,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591741,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591741,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591741,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591742,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591742,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591742,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591742,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591742,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591743,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591743,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591743,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591743,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591743,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591744,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591744,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591744,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591744,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591744,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591745,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591745,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591745,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591745,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591745,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591746,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591746,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591746,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591746,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591746,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591747,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591747,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591747,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591747,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591747,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591748,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591748,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591748,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591748,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591748,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591750,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591750,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591750,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591750,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591750,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591751,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591751,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591751,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
591751,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_004
591751,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_005
591754,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_001
591754,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_002
591754,CONC_400CF_TRUCK_ASSEMBLY_20291119,PO-000003,Concrete Truck Load - 400 CF,Grade Beams Concrete | L -1 | GRADE_BEAMS_L_NEG_1_TRUCK_003
